Artist,Lyrics
blink-182,Soft shadows lay by her feet
blink-182,Swept beneath the wave of your goodbye
blink-182,(Whoa-oh-oh) we're left alone (whoa-oh-oh)
blink-182,And if young love is just a game then
blink-182,"With you Another girl, who's loving you now"
blink-182,"Fucked up when it's all done On and on, reckless abandon"
blink-182,And I know he's only looking to score (he's only looking to score)
blink-182,Left to find our way through a Hitchcock film
blink-182,I never felt so alone again
blink-182,I should have kissed you in L.A.
blink-182,But can't you see past me and see my fucked up home
blink-182,We're the forgotten soldiers you left behind
blink-182,I cannot sleep I cannot dream tonight
blink-182,(No control) It's Friday nights always save my life from the worst of times we ever had
blink-182,"She has her curlers set, her credit cards are paying the funds"
blink-182,"Fuck this place, let's put up a parking lot I can't wait 'til I'm off of work"
blink-182,And when the storms gone I'm all torn up inside
blink-182,I feel dumb and long night coming Did you steal my prayers I don't know where I was
blink-182,But not enough to slow you down I feel like the moon
blink-182,Where you can always find me
blink-182,"But let me call you when I'm sober Naa, na na na na na naaaa"
blink-182,And I'm so unprepared so here's your valentine
blink-182,To explain in due time
blink-182,Now in prison for one month no one to see
blink-182,How do we fix this if we never have vision I saw you again and again and again
blink-182,"Made it's way through my heart, had fun in the promised land La da da da, da da da da"
blink-182,Tried to grow his hair out
blink-182,Size extra large Break a window and bust a wall
blink-182,"Na, na na, na na, na na)"
blink-182,Shit piss fuck cunt cocksucker motherfucker tit fart turd and twat
blink-182,All the hints that you leave are too hard to believe at all
blink-182,"Unpredictable, it was my mistake to stay here"
blink-182,I need some more time to fix this problem
blink-182,Salvation's barely out of reach (out of reach) Torn apart like the brokenhearted
blink-182,"I love it when the kids come on over and I get, I have them suck"
blink-182,(Place your hand in mine)
blink-182,Neighbors and friends that you don't know
blink-182,(I'll never forget tonight) with the girl at the rock show The drops of rain they fall all over
blink-182,As school life is a
blink-182,"Do you grin inside, you're killing me"
blink-182,"Left alone to wonder Mind is open, thoughts are woken"
blink-182,She's all I'm always wanting you
blink-182,Kicked ol' Sally cause she's fat
blink-182,So when you're dead and gone
blink-182,Smiling from ear to ear (I'm feeling this)
blink-182,You ran me over? Are we halfway gone or halfway there? Left alone
blink-182,There's no use dwelling on the past
blink-182,The night will go on
blink-182,Afraid of the dark (do you hear me whisper)
blink-182,So we could go see the Cure
blink-182,"With you, with you, with you, with you again This bed, on fire"
blink-182,"Hey, here's to you California Cut the skin to the bone"
blink-182,"There's nothing left to say, and so goodnight I will follow the trail to tomorrow"
blink-182,Smoked a bong killed a cat
blink-182,All I hear are the many echoes of
blink-182,"I rolled my ankle, Matt just broke his wrist"
blink-182,"(Na, na na, na na, na na"
blink-182,It is a woken dream
blink-182,Charge the pizza to the house
blink-182,(So lost and disillusioned) Fate fell short this time
blink-182,The universe an empty place without you I wish that we could save today
blink-182,A boy who went out when he finished all his chores
blink-182,Someone in the background was doing a keg stand
blink-182,And it's driving me crazy I can't find the best in all of this
blink-182,The charade it won't last when he's gone I won't come back And it'll happen once again
blink-182,If you play the part then I will play mine
blink-182,What went wrong? Im kicking Shit piss fuck cunt cocksucker motherfucker tit fart turd and twat
blink-182,Showed me the closet from the inside out
blink-182,"Hey, here's to you California Wearing all black out on the beach"
blink-182,Like indecision to call you
blink-182,"To fight this, God has a master plan"
blink-182,They keep me up all night I talk to you every now and then
blink-182,"This world's an ugly place, but you're so beautiful to me I'll think about the times"
blink-182,"Turn the lights off, carry me home"
blink-182,"I wunna suck my dad, and my mom too, oh is this thing on? (I miss you miss you) Hello there the angel from my nightmare"
blink-182,And in the night we'll wish this never ends
blink-182,I'm always nervous on days like this like the prom
blink-182,(Are we alone do you feel it)
blink-182,I can't listen no more
blink-182,Leave me here with the fear and sorrow
blink-182,"Na, na na, na na, na na"
blink-182,"I know that you're leaving, you must have your reasons"
blink-182,"To pass the time in my room alone I never conquered, when you came"
blink-182,As I wait for your call
blink-182,We couldn't wait to get outside
blink-182,"It's too late, I fell through Nothing to lose"
blink-182,Is it so hard to see? And if you're feeling scared
blink-182,Head is loaded cards are folded
blink-182,Sappy love songs on the radio
blink-182,So here I am I'm trying
blink-182,Our breathing has got too loud (I'm feeling this)
blink-182,You said everything you'll ever say
blink-182,Your smile fades in the summer
blink-182,Comes creeping on so haunting every time
blink-182,Sometimes I feel like I'm the oxygen between
blink-182,"She got a black shirt, black skirt and Bauhaus stuck in her head"
blink-182,"Lost my voice while fighting my way out (not sorry, not sorry, not sorry, I'm not sorry now) Dear head, shut up"
blink-182,"And now I, have come to realize"
blink-182,It all just seems to be how
blink-182,To have a blow job
blink-182,She took my hand and that made it I swear Because I fell in love with the girl at the rock show
blink-182,These are the good old days These are the good old days
blink-182,"The voice inside my head (I miss you, miss you)"
blink-182,Nothing I feel pulls at me at all
blink-182,I numb the pain for one more night of mourning This is the one last time
blink-182,And I'm quite aware we're dying Come on let me hold you touch you feel you
blink-182,"Just like last time, but a little worse, and She said that I'm not the one that she thinks about and"
blink-182,She's an angel yeah I'm in deep with this girl but she's out of her mind (wooo oh oh ohhh oh)
blink-182,And I dread the moment when you finally come to kill me This is the first (thing I remember)
blink-182,Kiss you taste you all night
blink-182,We can live like Jack and Sally if we want
blink-182,(Whoa-oh-oh) we're left alone (whoa-oh-oh) Left alone
blink-182,"We could reignite like fireflies, like an atom bomb"
blink-182,(I'll never forget tonight) with the girl at the rock show
blink-182,If you break my heart then I'll change your mind
blink-182,Still buring Please tell me why
blink-182,The girl chose the one guy who makes you want to kick and scream
blink-182,This time I'll get it right
blink-182,The only time I feel alive is when I find something I would die for
blink-182,But then all that it means is
blink-182,'Cause you're the only thing that's real
blink-182,I fell in love with the girl at the rock show When we said we were gonna move to Vegas
blink-182,How deep these cuts on you go
blink-182,You always play to win
blink-182,You make me nervous so I really can't eat Let's go
blink-182,Do you want to come to a party
blink-182,And I know that you dated other guys
blink-182,And maybe tonight I can breathe for a while
blink-182,"And I, don't want to worry"
blink-182,Spending all night getting lost together I know I messed up and it might be over
blink-182,"There's some room to move on, to move on, to move on"
blink-182,I barely made it out alive
blink-182,Watch the time go right out the window
blink-182,Is spinning off into outer space without you
blink-182,We are the kings of the weekend I can feel my head falling off my neck
blink-182,Salvation's barely out of reach Torn apart like the brokenhearted
blink-182,I feel the darkness break upon her
blink-182,And yesterday I thought of you
blink-182,And the things they suggest to me I couldn't believe what this lady was saying
blink-182,We bought a one way ticket
blink-182,And you never really know where it goes up until it starts
blink-182,So here I am are you ready Come on let me hold you touch you feel you
blink-182,To have a summer that they could call
blink-182,This room is such a lonely place without you I wish that we could save today
blink-182,'Cause you're the only thing that's real
blink-182,I screamed into a microphone
blink-182,"Under the moonlight Can you remember, you remember the last time"
blink-182,Your vows of silence fall all over
blink-182,And I'll teach myself to live
blink-182,That none of this means anything to me And it's a long way back from seventeen
blink-182,We all need something to live for
blink-182,I guess its just another
blink-182,Your smile fades in the summer
blink-182,It's not right Their anger hurts my ears
blink-182,Quite half as much as I know I need her
blink-182,Your smile fades in the summer
blink-182,I won't try to argue or hold it against you
blink-182,Some girls try too hard to impress
blink-182,I promise one last time [Chorus: Mark Hoppus (Matt Skiba)]
blink-182,(I miss you I miss you) Where are you and I'm so sorry
blink-182,You will be fine hey yo here I am
blink-182,(I'll take the last train home) (The last train home)
blink-182,"Na, na, na, na, na, na, na, na, na, na, na Say it ain't so, I will not go"
blink-182,Show me the way to bed (I'm feeling this)
blink-182,"Turn the lights off, carry me home"
blink-182,What are you running from?
blink-182,Is there the slightest trace of what you once believed (woah oh oh oh)
blink-182,"Do you grin inside, you're killing me"
blink-182,The Webs from all the spiders
blink-182,Fuck it it's such a blur
blink-182,Are you back again? Don't wake me up before you leave
blink-182,And it doesn't seem to matter that I'm lacking in the bulge
blink-182,They can't trust me because I blew it once before Beige little boxes in a row
blink-182,"I'll be fine, it's not the first"
blink-182,I've seen the way you hurry
blink-182,Until I got turned down by another girl at a party So when you see her standing there
blink-182,Reluctant I followed but I never dreamed there
blink-182,"It's so cold out tonight, I'll"
blink-182,My pride is more than all that I own
blink-182,I don't need anyone I don't need anyone
blink-182,"Like violence you kill me Like violence you have me, forever, and after"
blink-182,Na na na na na na
blink-182,The one where I wake up and I'm alive
blink-182,When the shades have been pulled shut
blink-182,I was the one there last night You have your other friends
blink-182,Nothing to hold on to
blink-182,I know that I was right
blink-182,Bored to death and fading fast
blink-182,Let's make this last forever
blink-182,All the hints that you leave are too hard to believe at all
blink-182,Anything but I'd go through hell for you and I haven't been this scared in a long time
blink-182,With those things on their chests
blink-182,"I've missed you very, very much since that last night we were together, and will hold that night especially in my memories for years to come. I've been turning it over and over in my mind lately."
blink-182,"So read my book, with a boring ending"
blink-182,Place your hand in mine
blink-182,Please don't hint that you're capable of lies
blink-182,I think I'm fallin' asleep
blink-182,I hope I won't forget you My head is made up of memories
blink-182,"It's the longest start, but the end's not too far away"
blink-182,Nothing I know changes me at all
blink-182,(I'll take the last train home) (The last train home)
blink-182,With the radio on and a new black eye Because I bet you couldn't knock me out
blink-182,Still pushing that chance to try
blink-182,Where all the children left without a trace
blink-182,These are the good old days
blink-182,"Said I'm a know-it-all, know-it-all you make me want to scream"
blink-182,If you can imagine it's easy if you try
blink-182,Faces I've seen in magazines
blink-182,These are the good old days
blink-182,By the sound of falling rain
blink-182,She brings me mexican food from sombrero just because And my girlfriend likes ul and dhc
blink-182,"Naa, na na na na na naaaa"
blink-182,You know it meant everything (everything)
blink-182,She's all I'm always wanting
blink-182,It's obvious I saw you again and again and again
blink-182,And your husband's in jail
blink-182,You speak and make time stand still
blink-182,You'll show up and walk by on the arm of that guy
blink-182,My eyes are open up with pure sunlight
blink-182,"Help me, I'm scared please show me how"
blink-182,"Los Angeles, I'm never coming home Wake me when this war is over"
blink-182,"I need a girl that I can train I heard it once, I'm sure I heard it twice"
blink-182,"Like violence you kill me, forever and after Push it out, fake a smile"
blink-182,You do with your pigtails
blink-182,But not enough to purchase a smile A tank of gas is a treasure to me
blink-182,"Fuck this place, let's put up a parking lot"
blink-182,And I keep pushing you away
blink-182,To face this on my own
blink-182,Got a lotta heart ache
blink-182,Los Angeles I'm never coming home
blink-182,(I miss you miss you) It's alright to tell me what you think about me
blink-182,Is somebody out there will somebody listen Should I go back should I go back should I
blink-182,Should I go back should I go back should I
blink-182,I never felt so alone again Just you wait and see
blink-182,"It gets me so It's understood, I said it many ways"
blink-182,The voice inside my head (I miss you miss you) Don't waste your time on me you're already
blink-182,I stop to think at a wishing well
blink-182,I fell in love with the girl at the rock show Black and white picture of her on my wall
blink-182,Don't waste your time on me you're already
blink-182,She always kept me waiting
blink-182,"And I am not fine, last night I saw you online"
blink-182,She kills with no life to spare
blink-182,I'm kind of nervous cause I think all her friends hate me
blink-182,"And I guess you, you really got me now"
blink-182,All day it is there to remind an over sensitive guy
blink-182,"The voice inside my head (I miss you, miss you)"
blink-182,To pass the time in my room alone I never thought I'd die alone
blink-182,I love all the things you do
blink-182,"And all these demons, they keep me up all night"
blink-182,It's not a change of taste
blink-182,Can't be overstated at all
blink-182,Where do we go (life's temporary)
blink-182,"And your vicious pain, your warning sign"
blink-182,Life's waiting to begin I cannot live
blink-182,I know not a reason why
blink-182,He took the seat off his own bike because the way that it felt
blink-182,'Cause you're the only thing I feel Six bottles went down the drain
blink-182,A boy who went out when he finished all his chores
blink-182,You're to blame He pauses shaving and he tells himself that he is the bomb
blink-182,A memory that's full of fun
blink-182,Leaving fingerprints of water in the oil (woah oh oh oh) What's the point of saying sorry now
blink-182,"Sit out on the ledge, begged you to come down"
blink-182,"Hey, here's to you California Na, na na, na na, na na, na na (woah-ohh)"
blink-182,Living in the perfect weather
blink-182,"The apart and departed look in my eyes Sad, how far you ran, I'll search this land"
blink-182,"Mother-fucker, tits, fart, turd, and twat. I fucked your mom"
blink-182,Like every single tree reach for the sky
blink-182,Life is too short to last long There's a stranger staring at the ceiling
blink-182,I feel alone and tired
blink-182,"I'm a dandelion, you're a four-leaf clover"
blink-182,Don't waste your time on me you're already
blink-182,A day late a buck short I'm writing the report
blink-182,I wrapped my car around a tree
blink-182,"Another guy, you think he'd be unlike me"
blink-182,I wonder why there's not another guy that she'd prefer And when I feel like giving up like my world is falling down
blink-182,'Cause you're the only thing I feel 'Cause you're the only thing that matters
blink-182,I can face your threats and
blink-182,"Heart is broken, love unspoken"
blink-182,Will you come home and stop the pain tonight
blink-182,I came in throught the windo last night
blink-182,I don't need anyone Tied up to a heart of stone
blink-182,Making fun of your friend's mom
blink-182,"She got a black shirt, black skirt and Bauhaus stuck in her head"
blink-182,Place your hand in mine
blink-182,"With you, with you, with you, with you again I won't fall down that fucking rabbit hole (I won't fall down, I won't fall down)"
blink-182,I just wanted to hold on
blink-182,(Place your hand in mine)
blink-182,Where do we go (life's temporary)
blink-182,Na na na na na na I woke up in the pouring rain
blink-182,I'm barely standing on the ground
blink-182,So I said I'd call her but never would bother
blink-182,"You haven't got a chance now Nineteen, your eyes are glowing to my beating heart"
blink-182,But that night I learned some girls try too hard Some girls try too hard
blink-182,And I saw you again and again and again
blink-182,Should I go back should I go back should I
blink-182,The shadow in the background of the morgue
blink-182,I couldn't wait for the summer and the Warped Tour
blink-182,"Surprises let me know she cares Say it ain't so, I will not go"
blink-182,And think of every person I ever lost in San Diego (to San Diego)
blink-182,Leave me here with the fear and sorrow
blink-182,The voice inside my head (I miss you miss you) I miss you (miss you miss you)
blink-182,Up in smoke with the fire we started
blink-182,Forgot that I left my pants down
blink-182,Like when you're driving me crazy Hold on as we crash into the earth
blink-182,Some girls try too hard I wanna have the same last dream again
blink-182,Believe me I failed this effort
blink-182,"hey ohhh, here I am (do this with me)"
blink-182,All along we talked of forever
blink-182,Should I go back should I go back should I
blink-182,(Oh oh oh oh) and we'll go over and over and over
blink-182,"Mother-fucker, tits, fart, turd, and twat. Shit, piss, fuck, cunt, cock-sucker,"
blink-182,The voice inside my head (I miss you miss you)
blink-182,And I can't explain what I need
britney-spears,I don't know how to live without your love
britney-spears,You looking at me with a sexy attitude
britney-spears,"Couples holding hands, places to go"
britney-spears,My heart only runs on supreme
britney-spears,Come on and play inside my love below
britney-spears,Tonight I'm gonna be a little selfish
britney-spears,You just can't find the right companion I guess when you have one too many
britney-spears,You got me in a crazy position
britney-spears,Just like a circus Let's go
britney-spears,"My heart is soaring, You'll never let me down"
britney-spears,And I'm sorry I've already made my wish
britney-spears,And give me a sign
britney-spears,Trench coat and my underwear
britney-spears,Sometimes I'm scared of you
britney-spears,And give me a sign
britney-spears,Tell your boys you'll be back
britney-spears,"We have never been before take me in, let it out"
britney-spears,Take me back to that place in time
britney-spears,"Oops, you think that I'm sent from above"
britney-spears,"Outrageous, when I'm on the scene"
britney-spears,"You can watch as I shake If you want it, come and get it"
britney-spears,Hold on to myself and don't look back I don't wanna dream about
britney-spears,"Baby, shut your mouth and turn me inside out"
britney-spears,"And dance with me, owh"
britney-spears,"Pour the drinks, bring the noise (It's Iggy-Iggs!)"
britney-spears,(And you will find) And you will find
britney-spears,"Tonight, my senses don't make sense at all"
britney-spears,Yeah yeah yeah yeah yeah yeah I think I did it again
britney-spears,Be like a rocket baby
britney-spears,"All my people in the crowd, let me see you dance"
britney-spears,"When we fall in love for the first time Okay, the shoe is going on the other foot tonight,"
britney-spears,The touch of my hand There's a world undefined
britney-spears,"Jump the line, to the front"
britney-spears,It might seem like a crush
britney-spears,Not yet a woman Bring the action...
britney-spears,"So baby come with me and be my ooh la la Take my hand, we can go all night"
britney-spears,(You want a piece of me)
britney-spears,Unusual You Can't believe that I almost didn't try
britney-spears,"I despise Eff me over, your exposure"
britney-spears,All eyes on us I wanna scream and shout and let it all out
britney-spears,"What you are, baby Look at you"
britney-spears,But I don't give a damn
britney-spears,And every time I see
britney-spears,"You're some kind of fine Boy, you know"
britney-spears,"Got a clue, what you doing? You can play brand new to"
britney-spears,"And he was with me, yeah, with me"
britney-spears,"And they say She's so lucky, she's a star"
britney-spears,Pick up what I'm letting down [Chorus]
britney-spears,"I just wanna take it off, I just wanna take it off What ya tryin' to do, do, do"
britney-spears,And spin me round just the way I like
britney-spears,From Australia 'round to LA
britney-spears,I start purring like a machine
britney-spears,"Outrageous, when I'm on the scene"
britney-spears,I think I'm ready now
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,All the way and I'm able
britney-spears,"Rock and roll,everybody let`s lose control"
britney-spears,"Baby just, breathe (breathe) on, (on) me, (me)"
britney-spears,"To the beat of the drum, gotta give it that bass I want to get stupid"
britney-spears,(Wont you let me got to show just take on the zone)
britney-spears,But we could tell that there's changes coming
britney-spears,"Get it get it, get it get it (oh)"
britney-spears,Lock you up in my room
britney-spears,But can't you see what I see?
britney-spears,'Cause I say what I feel
britney-spears,If there's nothing missing in my life
britney-spears,Blood on your face Big disgrace
britney-spears,"Get it get it, get it get it (oh)"
britney-spears,Keep it building higher and higher So hold your head high
britney-spears,Pop it like a hood
britney-spears,"Boys, to love her and to hold (I just want you to touch me)"
britney-spears,"All I know is I'm so happy when you're dancing there I'm a slave for you, I cannot hold it, I cannot control it"
britney-spears,"Boys, and when a girl is with one"
britney-spears,"When I crack that whip, everybody goin' trip"
britney-spears,Shouldn't I freak you out; imagine if I work it out
britney-spears,I want to get in the zone If you really want to party
britney-spears,"All I know is I'm so happy when you're dancing there I'm a slave for you, I cannot hold it, I cannot control it"
britney-spears,"I cry, watching the days"
britney-spears,Edges I like 'em rough
britney-spears,"Now follow me, let's go"
britney-spears,"Just like a circus There's only two types of guys out there,"
britney-spears,I would spend time with you but that'd cost me
britney-spears,Take it off (if I take it off)
britney-spears,How you shook my world and flipped it upside down
britney-spears,"Can't let go when I keep wondering Where are you now, what have you found"
britney-spears,Tonight I'm gonna be a little selfish
britney-spears,"Outrageous, we on a world tour"
britney-spears,"We don't need to touch, just Your touch, your taste, your breath, your face"
britney-spears,"Get it get it, get it get it (oh) I know I may come off quiet, I may come off shy"
britney-spears,That's what I'm saying Let me break the ice
britney-spears,"Bring ya, bring ya to ya knees"
britney-spears,I know you heard it before
britney-spears,"The palest green I've ever seen, the color of your eyes"
britney-spears,I'm a slave (it just feels right) for you (it just feels good)
britney-spears,And I don't want to be so damn protected There must be another way
britney-spears,"Treat you right, be with you day and night Baby all I need is time I don't wanna be so shy"
britney-spears,I find myself flirting with the verge of obscene
britney-spears,"Wrap me up in your arms and back to sleep (The palest green I've ever seen, the color of your eyes"
britney-spears,I'm feeling it bad and I can't explain
britney-spears,And I can't let you get away Hey baby
britney-spears,I don't know where to start
britney-spears,Be all my own in a big red bow
britney-spears,Ding ding ding ding ding I'm about to bring the heat
britney-spears,"What's running through my mind is you,"
britney-spears,"Get it get it, get it get it (oh)"
britney-spears,"Oh, oh, oh, oh, oh, oh"
britney-spears,"Here I go, on my own now"
britney-spears,"Oh baby, don't you wanna, dance up on me"
britney-spears,"Like a slumber party No, n-no, no, you and I, I, I"
britney-spears,We ain't gonna sleep tonight
britney-spears,So come and take the time
britney-spears,"Get it get it, get it get it (oh)"
britney-spears,Won't you give me something to remember?
britney-spears,"And baby we can dance all night Hey Britney, you say you wanna lose control"
britney-spears,You wanna live fancy? Live in a big mansion?
britney-spears,"All of the boys begging Britney, hit 'em one more time"
britney-spears,But when I thought it wasnt fair
britney-spears,'Cause livin In a dream of you and me
britney-spears,"Choose it, you don't wanna lose it"
britney-spears,"Tell me, baby, 'cause I need to know now what we've got My loneliness is killing' me"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"We keep on rockin, we keep on rockin', rockin'"
britney-spears,"All my people, 'round and 'round let me see you dance"
britney-spears,"In a minute, I'ma take-a ya on, I'ma take-a ya on"
britney-spears,That's the way our life should be
britney-spears,(You just gotta do it your way)
britney-spears,When we're dancin' on the floor
britney-spears,I made you believe we're more than just friends
britney-spears,"Your perfect skin, your perfect smile"
britney-spears,"Baby, baby, baby My body is calling out for you bad boy"
britney-spears,But every time you come too close I move away I wanna believe in everything that you say
britney-spears,"Baby, 'cause you're the spark that won't go out"
britney-spears,And I'm caught in between
britney-spears,"I, I stronger! Stop! Everytime I try to fly I fall,"
britney-spears,"Feels like the crowd is sayin Gimme gimme more, gimme more, gimme gimme more"
britney-spears,"The way I put it down boy you know should be up Whatever you want, oh"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Get it get it, get it get it (oh) I really wanna dance, tonight with you"
britney-spears,"It feels so good, I don't wanna stop"
britney-spears,"Tell me if you could would you up and run away, with me? You don't have to roll like a millionaire"
britney-spears,And much darker every day
britney-spears,"Get it get it, get it get it (oh)"
britney-spears,In your arms I finally breathe
britney-spears,"And this type of love isn't rational, it's physical"
britney-spears,"(I like a bad girl, I like a bad girl) Come and punish me"
britney-spears,Show me how you want it to be
britney-spears,The joy of Pepsi And you will find
britney-spears,Would you hold it against me? I used to think
britney-spears,Oh I wish there was something
britney-spears,"What you are, baby Womanizer, woman-womanizer"
britney-spears,We saying oh wee oh wee oh wee oh
britney-spears,I wish there was something
britney-spears,Keep on lying through your teeth
britney-spears,And all I want is one thing
britney-spears,I know you feel this
britney-spears,Party in France You better work bitch
britney-spears,Tonight I'm gonna be a little selfish
britney-spears,That is just so typically me
britney-spears,I was born to make you happy Always and forever you and me
britney-spears,We got them candles hanging
britney-spears,And you want a piece of me I'm Mrs. Lifestyles of the rich and famous
britney-spears,Keep it building higher and higher
britney-spears,Whoa oh oh oh oh oh oh oh
britney-spears,Just like a circus All the eyes on me in the center of the ring
britney-spears,"Oh boy, it's my heartbeat that i hear Ooh, ooh baby"
britney-spears,"Hey, hey, hey (here we go) All my people on the floor let me see you dance"
britney-spears,And maybe I could be your girl
britney-spears,Like a slumber party (I go crazy for you)
britney-spears,"baby (baby), baby (baby), baby baby, baby, baby, baby, baby, baby, baby"
britney-spears,"Gimme gimme more, gimme more, gimme gimme more"
britney-spears,And with a kid on my arm
britney-spears,Baby I can make you feel
britney-spears,"Freakshow, a freakshow a freakshow"
britney-spears,Baby I can make you feel So you warming up yet? You got me hypnotized
britney-spears,Say what you want about me
britney-spears,"All around the world, pretty girls"
britney-spears,How you shook my world and flipped it upside down
britney-spears,Staring at you til I'm caught in this
britney-spears,The way that I trust in you Sometimes I run (sometimes)
britney-spears,No shame in the game
britney-spears,(I just can't help myself)
britney-spears,Be with you day and night
britney-spears,"A slumber party, yeah Like a slumber party"
britney-spears,Sometimes I'm scared of you
britney-spears,(You want a piece of me) I'm Mrs. 'You want a piece of me?'
britney-spears,"Like it ain't a choice for you, like you got a job to do"
britney-spears,Can tell you want me
britney-spears,"We will, we will...ROCK YOU!! All:"
britney-spears,When I'm not with you I lose my mind
britney-spears,(Dance with me) Dance with me
britney-spears,I'm left in the ash from the bridges you burned
britney-spears,"They need to wake up, stop living illusions I know you need to hear this"
britney-spears,"I hope I'm paranoid, that I'm just seeing things"
britney-spears,Look hot in a bikini? You better work bitch
britney-spears,(Hey hey hey) All my people on the floor let me see you dance
britney-spears,"Everybody let go, we can make a dance floor"
britney-spears,Boy you got me blinded
britney-spears,"Where is your heart (where is your heart), when I'm not around (I'm not around)"
britney-spears,"Really to hit, you could die"
britney-spears,"Work it out, work it out, work it out, work it out"
britney-spears,I'm gonna be a little selfish
britney-spears,He is a bad boy with a tainted heart
britney-spears,Gettin' more than just a re-up
britney-spears,I must confess I still believe (still believe)
britney-spears,Don't you know that you're toxic? Intoxicate me now
britney-spears,"Come here, oh we don't even have to talk and"
britney-spears,They don't see me rolling my eyes
britney-spears,I can have my cake and eat it too
britney-spears,have you been thinking 'bout her or about me
britney-spears,"Gimme gimme more, gimme more, gimme gimme more Gimme more, gimme more"
britney-spears,"Didn't anyone tell you, you're supposed to, break my heart?"
britney-spears,Would you hold it against me?
britney-spears,All of the boys and all of the girls
britney-spears,"Would be a victim, not another Say it, play it, how you wanna?"
britney-spears,It's gonna be fantastic love
britney-spears,"(I just feel I let myself go) I really wanna dance, tonight with you"
britney-spears,Am I just insecure? I want to believe
britney-spears,I'm a have to floss on you
britney-spears,They gon' try to try ya
britney-spears,Settle up and get your rhythm
britney-spears,Pick up what I'm putting down You want a hot body? You want a Bugatti?
britney-spears,"Baby, thinkin' of you keeps me up all night You drive me crazy (you drive me crazy, baby)"
britney-spears,"You're some kind of fine Oh, I think I like you"
britney-spears,You gotta take that leap
britney-spears,"(La, la, la, la-la, la, la, la) So tell me if you see her"
britney-spears,Tell somebody in your town
britney-spears,But it doesn't mean that I'm serious
britney-spears,From the first kisses to the very last rose From the bottom of my broken heart
britney-spears,And I'm caught in between
britney-spears,You set me on fire
britney-spears,Oh yeah.. Bring the action...
britney-spears,Tonight I'm gonna be a little selfish
britney-spears,So are you game? Lets' make a team
britney-spears,But if they wanna look
britney-spears,My loneliness ain't killing me no more
britney-spears,And they're playin' my favorite song
britney-spears,"Im a big deal, its kinda twisted"
britney-spears,"Well worth the stealing you, it's a felony, yeah I know"
britney-spears,"You're a sexy guy, I'm a nice girl (don't you know?)"
britney-spears,"You're taking me so far away, one look and you stop time) Fell in love with you and everything that you are"
britney-spears,The reason I breathe is you
britney-spears,Would make a big girl cry
britney-spears,Gotta be the finest thing
britney-spears,So overprotected I wanna see you move! With a taste of your lips
britney-spears,But I'm never gonna come
britney-spears,Wanna whisper in your ear
britney-spears,But I need you and I can take you
britney-spears,I wanna scream and shout and let it all out
britney-spears,I can't get her off of my brain
britney-spears,"Dance with me (dance with me, oh)"
britney-spears,But Cinderella's got to go I'm sorry just tryin' to live my life
britney-spears,From the bottom of my broken heart
britney-spears,Said that we were done but you're all up on me
britney-spears,"Be a little Boom, boom, baby"
britney-spears,I'm already here 'Cause I just discovered
britney-spears,That I've seen in my life
britney-spears,How was I to know I'd miss you so? For whatever reason
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Like a what? (like, like, like, like a circus) All the eyes on me in the center of the ring"
britney-spears,"Outrageous, when I'm on the scene"
britney-spears,How was I to know I'd miss you so?
britney-spears,I know that we could make it right I don't know how to live without your love
britney-spears,"I got running through my mind, whoa Lately people got me all tied up"
britney-spears,"Boys, and when a girl is with one (I get nasty)"
britney-spears,So baby come with me and be my ooh la la Its written everywhere
britney-spears,Whoa oh oh oh oh oh oh oh
britney-spears,You gotta let go Ive got a feeling
britney-spears,Uncontrollably I wanna go all the way
britney-spears,"So let me go, and just listen All you people look at me like I'm a little girl"
britney-spears,"Inside out, inside out So come on"
britney-spears,"We will, we will rock you! Beyonce:"
britney-spears,I'mma be a little selfish
britney-spears,With a taste of the poison paradise I'm addicted to you
britney-spears,(Some things don't change) (The girls roll up)
britney-spears,I can have my cake and eat it too
britney-spears,I feel like I've been wanting you all my life
britney-spears,When I'm out from under
britney-spears,(You will find it out don't worry)
britney-spears,"I'll never tell, tell on myself but I hope she smells your perfume"
britney-spears,"I'm not that innocent Oops, I did it again"
britney-spears,I can't sit and wait anymore
britney-spears,Sometimes I think I know her
britney-spears,Taking out my freak tonight
britney-spears,"And tonight you gon be my be my man Oh, oh, oh, oh, oh, oh,"
britney-spears,"Okay, you think you got me where you want me"
britney-spears,Touch me and it's breaking me down
britney-spears,When I'm not with you I lose my mind
britney-spears,"I got running through my mind, whoa I wanna go all the way"
britney-spears,And I hear people talk
britney-spears,"Oh baby, I just wanna to know Where are you now, what have you found"
britney-spears,When I'm out from under
britney-spears,The girl in the mirror
britney-spears,Don't matter if I step on the scene
britney-spears,"Brit, I heard, I heard, what you gonna do now? This time I need a soldier, a really bad ass soldier"
britney-spears,Spread the word Go call the police
britney-spears,"They gonna try to try ya', but they can't deny ya'"
britney-spears,"(Go crazy, yeah) Go crazy, oh"
britney-spears,Got you on my radar
britney-spears,"Wishing that heroes, they truly exist"
britney-spears,If we could escape the crowd somehow
britney-spears,"Where are you now, you gotta let me know"
britney-spears,Cause I believe in taking chances
britney-spears,"Left, right, nowhere to turn"
