Artist,Lyrics
blink-182,There's only one thing you should know
blink-182,I've put my trust in you
blink-182,Pushed as far as I can go
blink-182,For all this
blink-182,There's only one thing you should know
blink-182,I tried so hard
blink-182,And got so far
blink-182,But in the end
blink-182,It doesn't even matter
blink-182,I had to fall
blink-182,To lose it all
blink-182,But in the end
blink-182,It doesn't even matter I saw you again
blink-182,I think you used me again
blink-182,Should we try this before we give up and move on
blink-182,And pretend to restore what we have and hold on
blink-182,At times like these
blink-182,It's obvious
blink-182,I saw you again
blink-182,I know you fucked him again
blink-182,Can you comfort yourself with a sense of revenge
blink-182,Are you leaving me here with the taste of the end At times like these
blink-182,It's obvious
blink-182,At times like these
blink-182,It's obvious I saw you again and again and again
blink-182,"There's some room to move on, to move on, to move on"
blink-182,And I saw you again and again and again
blink-182,How do we fix this if we never have vision I saw you again and again and again
blink-182,"There's some room to move on, to move on, to move on"
blink-182,And I saw you again and again and again
blink-182,How do we fix this if we never have vision I saw you again and again and again
blink-182,"There's some room to move on, to move on, to move on"
blink-182,And I saw you again and again and again
blink-182,How do we fix this if we never have vision I saw you again and again and again
blink-182,"There's some room to move on, to move on, to move on"
blink-182,And I saw you again and again and again
blink-182,How do we fix this if we never have vision Day in day out
blink-182,Up at 3 AM with the searchlights shining down
blink-182,Day in day out
blink-182,It's the blinding light underneath the dirt downtown
blink-182,Whoa
blink-182,Listen to the sound as they bomb the Sixth Street Bridge
blink-182,Whoa
blink-182,"Listen to the sound of the voices south of Fifth In Los Angeles, when will you save me"
blink-182,Los Angeles when will you save me
blink-182,"Los Angeles, when will you save me"
blink-182,"Los Angeles, I'm never coming home"
blink-182,"(I'm never coming, I'm never coming) Come down"
blink-182,I've been awake for days
blink-182,Knocked out
blink-182,By the sound of falling rain
blink-182,Come down yeah we'll watch the sun just burn away the sky
blink-182,"Watch the city lights die out up on Mulholland Drive Los Angeles, when will you save me"
blink-182,"Los Angeles, when will you save me"
blink-182,"Los Angeles, when will you save me"
blink-182,"Los Angeles, I'm never coming home Wake me when this war is over"
blink-182,Meet me where the skyline ends
blink-182,Wake me when this war is over
blink-182,Meet me where the skyline ends
blink-182,Wake me when this war is over
blink-182,Meet me where the skyline ends Los Angeles when will you save me
blink-182,Los Angeles when will you save me
blink-182,Los Angeles when will you save me
blink-182,Los Angeles I'm never coming home
blink-182,I'm never coming home
blink-182,I'm never coming home
blink-182,I'm never coming home
blink-182,I'm never coming home [Verse 1: Matt Skiba]
blink-182,Late at night on mercy street
blink-182,The summer air is way too sweet
blink-182,The way I feel inside is worse than poison Washed up standing on a beach
blink-182,Something inside is incomplete
blink-182,I numb the pain for one more night of mourning This is the one last time
blink-182,I promise one last time [Chorus: Mark Hoppus (Matt Skiba)]
blink-182,(I'll take the last train home) (The last train home)
blink-182,(I'll take the last train home) (The last train home)
blink-182,(I'll take the last train home)
blink-182,The only time I feel alive is when I find something I would die for
blink-182,(The last train home)
blink-182,(I'll take the last train home)
blink-182,The only time I feel alive is when I find something I would die for
blink-182,(The last train home) [Verse 2: Mark Hoppus]
blink-182,The tidal wave and aftermath
blink-182,I'm seasick from the years we've passed
blink-182,Adrift at sea with no one left to rescue Tonic and a fifth of gin
blink-182,She said goodbye and left again
blink-182,These empty rooms are deafening without you This is one last time
blink-182,I promise one last time [Chorus: Mark Hoppus (Matt Skiba)]
blink-182,(I'll take the last train home) (The last train home)
blink-182,(I'll take the last train home) (The last train home)
blink-182,(I'll take the last train home)
blink-182,The only time I feel alive is when I find something I would die for
blink-182,(The last train home)
blink-182,(I'll take the last train home)
blink-182,The only time I feel alive is when I find something I would die for
blink-182,(The last train home) [Bridge: Mark Hoppus and Matt Skiba]
blink-182,Life's so strange
blink-182,Time won't change
blink-182,"The world slips by, I'm afraid that she never gave much anyway"
blink-182,Life's so strange [Outro: Mark Hoppus (Matt Skiba)]
blink-182,(I'll take the last train home) (The last train home)
blink-182,(I'll take the last train home) (The last train home)
blink-182,(I'll take the last train home) (The last train home)
blink-182,(I'll take the last train home)
blink-182,The only time I feel alive is when I find something I would die for
blink-182,(The last train home)
blink-182,(I'll take the last train home)
blink-182,The only time I feel alive is when I find something I would die for
blink-182,(The last train home)
britney-spears,They say get ready for the revolution
britney-spears,I think it's time we find some sorta solution
britney-spears,Somebody's caught up in the endless pollution
britney-spears,"They need to wake up, stop living illusions I know you need to hear this"
britney-spears,Why won't somebody feel this
britney-spears,This is my wish that we all feel connected
britney-spears,This is my wish that nobodies neglected Be like a rocket baby
britney-spears,Be like a rocket Take off
britney-spears,"Just fly, away (ay, ay)"
britney-spears,To find your space Take off
britney-spears,"Just fly, away (ay, ay)"
britney-spears,To find your place Take off You know what they say about mixing the races
britney-spears,And in the end we got the same faces
britney-spears,My mama told me got love yourself first
britney-spears,"And if you disagree, get off this damn earth I want to feel connected"
britney-spears,Don't want to be neglected
britney-spears,This is my wish that we all find our places
britney-spears,This is my wish that we all escalate (yeah) Be like a rocket baby
britney-spears,Be like a rocket Take off
britney-spears,"Just fly, away (ay, ay)"
britney-spears,To find your space Take off
britney-spears,"Just fly, away (ay, ay)"
britney-spears,To find your space Take off
britney-spears,"Just fly, away (ay, ay)"
britney-spears,To find your space Take off
britney-spears,"Just fly, away (ay, ay)"
britney-spears,To find your space Take off [?] see everything
britney-spears,Hear this and you'll want to sing
britney-spears,Anywhere you wanna
britney-spears,Everything you wanna
britney-spears,All you will have to is be
britney-spears,Think it and you can achieve
britney-spears,Everything's not what it seems
britney-spears,Anywhere you wanna
britney-spears,Everything you wanna
britney-spears,All you will have to is be Like a rocket
britney-spears,"Just fly, away (ay, ay)"
britney-spears,To find your space Take off
britney-spears,"Just fly, away (ay, ay)"
britney-spears,"To find your space Take off, take off"
britney-spears,Be like a rocket baby
britney-spears,Be like a rocket
britney-spears,"Take off, take off"
britney-spears,Be like a rocket baby
britney-spears,Be like a rocket All the people in the crowd
britney-spears,"Grab a partner, take it down"
britney-spears,"It's just me against the music, its just me and me, yeah come on Hey Britney, are you ready, uh-huh, are you? When no one cares"
britney-spears,It's whipping my hair
britney-spears,It's pulling my waist
britney-spears,To hell with stares
britney-spears,The sweat is dripping all over my face
britney-spears,And no one's there
britney-spears,I'm the only one dancing up in this place
britney-spears,Tonight I'm here
britney-spears,"To the beat of the drum, gotta give it that bass I want to get stupid"
britney-spears,Trying to take my music
britney-spears,It's like a competition
britney-spears,Me against the beat
britney-spears,I want to get in the zone
britney-spears,I want to get in the zone If you really want to party
britney-spears,Send my love and get ya
britney-spears,"Really to hit, you could die"
britney-spears,"In a minute, I'ma take-a ya on, I'ma take-a ya on"
britney-spears,(Hey hey hey) All my people on the floor let me see you dance
britney-spears,All my people up for more let me see you dance
britney-spears,"All my people, 'round and 'round let me see you dance"
britney-spears,"All my people in the crowd, let me see you dance"
britney-spears,(Wont you let me got to show just take on the zone)
britney-spears,"Let's take on the zone, lets take on the zone"
britney-spears,(If you really want to battle)
britney-spears,(It's you and me baby and the music turns our body all night long)
britney-spears,All night long (We're almost there)
britney-spears,I'm feeling it bad and I can't explain
britney-spears,My soul is there
britney-spears,My hips all moving at a rapid pace
britney-spears,Can you feel it burn
britney-spears,"From the tip of my toes, running through my veins"
britney-spears,And now's your turn
britney-spears,"Let me see what ya got, don't hesitate I want to get stupid"
britney-spears,Trying to take my music
britney-spears,It's like a competition
britney-spears,Me against the beat
britney-spears,I want to get in the zone
britney-spears,I want to get in the zone If you really want to party
britney-spears,Settle up and get your rhythm
britney-spears,"Try to hit, you could die"
britney-spears,"In a minute, I'ma take-a ya on, I'ma take-a ya on"
britney-spears,"Hey, hey, hey (here we go) All my people on the floor let me see you dance"
britney-spears,All my people up for more let me see you dance
britney-spears,"All my people, 'round and 'round let me see you dance"
britney-spears,"All my people in the crowd, let me see you dance"
britney-spears,I wanna see you Get on the floor
britney-spears,"Baby, lose control"
britney-spears,Just work your body
britney-spears,And let it go
britney-spears,If you want to party
britney-spears,Just grab somebody
britney-spears,"And baby we can dance all night Hey Britney, you say you wanna lose control"
britney-spears,Come over here I got something to show you
britney-spears,"Sexy lady, I'd rather see you bare your soul"
britney-spears,If you think you're so hot
britney-spears,Better show me what you got All my people in the crowd
britney-spears,Let me see you dance
britney-spears,Come on Britney lose control
britney-spears,Watch me take it down Get on the floor
britney-spears,"Baby, lose control"
britney-spears,Just work your body
britney-spears,And let it go
britney-spears,If you want to party
britney-spears,Just grab somebody
britney-spears,Hey baby we can dance all night All my people on the floor let me see you dance
britney-spears,All my people up for more let me see you dance
britney-spears,"All my people, 'round and 'round let me see you dance"
britney-spears,"All my people in the crowd, let me see you dance"
britney-spears,"I wanna see you All my people in the crowd,"
britney-spears,Let me see you dance
britney-spears,Come on Britney take it down
britney-spears,Make the music dance
britney-spears,All my people 'round and 'round
britney-spears,Party all night long
britney-spears,Come on Britney lose control
britney-spears,"Watch you take it down Baby, can't you see"
britney-spears,I'm calling
britney-spears,A guy like you should wear a warning
britney-spears,It's dangerous
britney-spears,I'm falling There's no escape
britney-spears,I can't wait
britney-spears,I need a hit
britney-spears,"Baby, give me it"
britney-spears,You're dangerous
britney-spears,I'm loving it Too high
britney-spears,Can't come down
britney-spears,Losin' my head
britney-spears,Spinnin' 'round and 'round
britney-spears,"Do you feel me now? Oh,"
britney-spears,The taste of your lips
britney-spears,I'm on a ride
britney-spears,You're toxic I'm slippin' under
britney-spears,With a taste of a poison paradise I'm addicted to you
britney-spears,Don't you know that you're toxic?
britney-spears,And I love what you do
britney-spears,Don't you know that you're toxic? It's getting late
britney-spears,To give you up
britney-spears,I took a sip
britney-spears,From my devil's cup
britney-spears,"Slowly, it's taking over me Too high"
britney-spears,Can't come down
britney-spears,It's in the air and it's all around
britney-spears,"Can you feel me now? Oh,"
britney-spears,Taste of your lips
britney-spears,I'm on a ride
britney-spears,You're toxic I'm slippin' under
britney-spears,With the taste of a poison paradise I'm addicted to you
britney-spears,Don't you know that you're toxic?
britney-spears,And I love what you do
britney-spears,Don't you know that you're toxic?
britney-spears,"Don't you know that you're toxic? (Oh, oh) Taste of your lips"
britney-spears,I'm on a ride
britney-spears,You're toxic I'm slippin' under
britney-spears,With a taste of a poison paradise I'm addicted to you
britney-spears,Don't you know that you're toxic? With the taste of your lips
britney-spears,I'm on a ride
britney-spears,You're toxic I'm slippin' under
britney-spears,With a taste of the poison paradise I'm addicted to you
britney-spears,Don't you know that you're toxic? Intoxicate me now
britney-spears,With your lovin' now
britney-spears,I think I'm ready now
britney-spears,I think I'm ready now Intoxicate me now
britney-spears,With your lovin' now
britney-spears,I think I'm ready now Superstar
britney-spears,"Where you from, how's it going?"
britney-spears,I know you
britney-spears,"Got a clue, what you doing? You can play brand new to"
britney-spears,All the other chicks out here
britney-spears,But I know what you are
britney-spears,"What you are, baby Look at you"
britney-spears,Gettin' more than just a re-up
britney-spears,Baby you
britney-spears,Got all the puppets with their strings up Fakin' like a good one
britney-spears,But I call 'em like I see 'em
britney-spears,I know what you are
britney-spears,"What you are, baby Womanizer, woman-womanizer"
britney-spears,You're a womanizer
britney-spears,"Oh, womanizer, oh"
britney-spears,"You're a womanizer, baby You, you, you are"
britney-spears,"You, you, you are"
britney-spears,"Womanizer, womanizer"
britney-spears,"Womanizer Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,You got me going
britney-spears,You're oh so charming
britney-spears,But I can't do it
britney-spears,You womanizer
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah You say I'm crazy"
britney-spears,I got you crazy
britney-spears,You're nothing but a
britney-spears,Womanizer Daddy-O
britney-spears,You got the swagger of a champion
britney-spears,Too bad for you
britney-spears,You just can't find the right companion I guess when you have one too many
britney-spears,"Makes it hard, it could be easy"
britney-spears,Who you are
britney-spears,"That's just who you are, baby Lollipop"
britney-spears,"Must mistake me, you're the sucker"
britney-spears,To think that I
britney-spears,"Would be a victim, not another Say it, play it, how you wanna?"
britney-spears,But no way I'm ever gonna
britney-spears,Fall for you
britney-spears,"Never you, baby Womanizer, woman-womanizer"
britney-spears,You're a womanizer
britney-spears,"Oh, womanizer, oh"
britney-spears,"You're a womanizer, baby You, you, you are"
britney-spears,"You, you, you are"
britney-spears,"Womanizer, womanizer"
britney-spears,"Womanizer Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,You got me going
britney-spears,You're oh so charming
britney-spears,But I can't do it
britney-spears,You womanizer
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah You say I'm crazy"
britney-spears,I got you crazy
britney-spears,You're nothing but a
britney-spears,Womanizer Maybe if
britney-spears,We both lived in a
britney-spears,Different world
britney-spears,"(Womanizer, womanizer, womanizer, womanizer) It would be all good"
britney-spears,And maybe I could be your girl
britney-spears,But I can't
britney-spears,"'Cause we don't Womanizer, woman-womanizer"
britney-spears,You're a womanizer
britney-spears,"Oh, womanizer, oh"
britney-spears,"You're a womanizer, baby You, you, you are"
britney-spears,"You, you, you are"
britney-spears,"Womanizer, womanizer"
britney-spears,"Womanizer Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,You got me going
britney-spears,You're oh so charming
britney-spears,But I can't do it
britney-spears,You womanizer
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah You say I'm crazy"
britney-spears,I got you crazy
britney-spears,You're nothing but a
britney-spears,"Womanizer Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah"
britney-spears,"Boy don't try to front, uh, I"
britney-spears,"Know just, just, what you are, ah, ah Womanizer, woman-womanizer"
britney-spears,You're a womanizer
britney-spears,"Oh, womanizer, oh"
britney-spears,"You're a womanizer, baby You wanna, you wanna You want a hot body? You want a Bugatti?"
britney-spears,You want a Maserati? You better work bitch
britney-spears,You want a Lamborghini? Sippin' martinis?
britney-spears,Look hot in a bikini? You better work bitch
britney-spears,You wanna live fancy? Live in a big mansion?
britney-spears,Party in France?
britney-spears,"You better work bitch, you better work bitch"
britney-spears,"You better work bitch, you better work bitch"
britney-spears,Now get to work bitch!
britney-spears,"Now get to work bitch! Bring it on, ring the alarm"
britney-spears,"Don't stop now, just be the champion"
britney-spears,"Work it hard, like it's your profession"
britney-spears,"Watch out now, cause here it comes"
britney-spears,"Here comes the smasher, here comes the master"
britney-spears,"Here comes the big beat, big beat disaster"
britney-spears,"No time to quit now, just time to get it now"
britney-spears,Pick up what I'm putting down
britney-spears,Pick up what I'm putting down You want a hot body? You want a Bugatti?
britney-spears,You want a Maserati? You better work bitch
britney-spears,You want a Lamborghini? Sippin' martinis?
britney-spears,Look hot in a bikini? You better work bitch
britney-spears,You wanna live fancy? Live in a big mansion?
britney-spears,Party in France?
britney-spears,"You better work bitch, you better work bitch"
britney-spears,"You better work bitch, you better work bitch"
britney-spears,Now get to work bitch!
britney-spears,"Now get to work bitch! Break it off, break it down"
britney-spears,See me come and you can hear my sound
britney-spears,Tell somebody in your town
britney-spears,"Spread the word, spread the word"
britney-spears,"Go call the police, go call the governor"
britney-spears,"I bring the treble, don't mean to trouble ya'"
britney-spears,"I make the governor, call me the governor"
britney-spears,"I am the bad bitch, the bitch that you'll never know Hold your head high, fingers to the sky"
britney-spears,"They gonna try to try ya', but they can't deny ya'"
britney-spears,"Keep it moving higher, and higher"
britney-spears,"Keep it building higher, and higher"
britney-spears,"So hold your head high, fingers to the sky"
britney-spears,"Now they don't believe ya', but they gonna meet ya'"
britney-spears,Keep it moving higher and higher
britney-spears,"Keep it moving higher and higher and higher Work, work, work, work"
britney-spears,"Work, work, work, work"
britney-spears,"Work, work, work, work"
britney-spears,"Work, work, work"
britney-spears,"Work it out, work it out, work it out, work it out"
britney-spears,"Work it out, work it out, work it out, work it out"
britney-spears,"Work it out, work it out, work it out, work it out"
britney-spears,"Work it out, work it out"
britney-spears,You better work bitch
britney-spears,"You better work bitch Oh, baby, baby"
britney-spears,"Oh, baby, baby Oh, baby, baby, how was I supposed to know"
britney-spears,That something wasn't right here
britney-spears,"Oh, baby, baby, I shouldn't have let you go"
britney-spears,"And now you're out of sight, yeah Show me how you want it to be"
britney-spears,"Tell me, baby, 'cause I need to know now what we've got My loneliness is killin' me"
britney-spears,(And I)
britney-spears,I must confess I still believe
britney-spears,(Still believe)
britney-spears,When I'm not with you I lose my mind
britney-spears,Give me a sign
britney-spears,"Hit me, baby, one more time Oh, baby, baby, the reason I breathe is you"
britney-spears,"Boy, you've got me blinded"
britney-spears,"Oh, pretty baby, there's nothin' that I wouldn't do"
britney-spears,It's not the way I planned it Show me how you want it to be
britney-spears,"Tell me, baby, 'cause I need to know now what we've got My loneliness is killing' me"
britney-spears,(And I)
britney-spears,I must confess I still believe
britney-spears,(Still believe)
britney-spears,When I'm not with you I lose my mind
britney-spears,Give me a sign
britney-spears,"Hit me, baby, one more time Oh Eh"
britney-spears,"Eh Yeah Oh, baby, baby, how was I supposed to know"
britney-spears,"Oh, pretty baby, I shouldn't have let you go I must confess that my loneliness"
britney-spears,Is killing me now
britney-spears,Don't you know I still believe
britney-spears,That you will be here and give me a sign
britney-spears,"Hit me, baby, one more time My loneliness is killin' me"
britney-spears,(And I)
britney-spears,I must confess I still believe
britney-spears,(Still believe)
britney-spears,When I'm not with you I lose my mind
britney-spears,Give me a sign
britney-spears,"Hit me, baby, one more time (I must confess)"
britney-spears,My loneliness is killin' me
britney-spears,(That my loneliness is killing me now)
britney-spears,I must confess I still believe
britney-spears,(Don't you know I still believe) When I'm not with you I lose my mind
britney-spears,(That you will be here)
britney-spears,Give me a sign
britney-spears,"Hit me, baby, one more time Notice me"
britney-spears,Take my hand
britney-spears,Why are we
britney-spears,Strangers when
britney-spears,Our love is strong
britney-spears,Why carry on without me Every time I try to fly I fall
britney-spears,Without my wings
britney-spears,I feel so small
britney-spears,I guess I need you baby
britney-spears,And every time I see
britney-spears,You in my dreams
britney-spears,I see your face
britney-spears,It's haunting me
britney-spears,I guess I need you baby I make-believe
britney-spears,That you are here
britney-spears,It's the only way
britney-spears,That I see clear
britney-spears,What have I done
britney-spears,You seem to move on easy Every time I try to fly I fall
britney-spears,Without my wings
britney-spears,I feel so small
britney-spears,I guess I need you baby
britney-spears,And every time I see
britney-spears,You in my dreams
britney-spears,I see your face
britney-spears,You're haunting me
britney-spears,I guess I need you baby I may have made it rain
britney-spears,Please forgive me
britney-spears,My weakness caused you pain
britney-spears,And this song's my sorry At night I pray
britney-spears,That soon your face will fade away Every time I try to fly I fall
britney-spears,Without my wings
britney-spears,I feel so small
britney-spears,I guess I need you baby
britney-spears,And every time I see
britney-spears,You in my dreams
britney-spears,I see your face
britney-spears,You're haunting me
britney-spears,I guess I need you baby You tell me you're in love with me
britney-spears,Like you can't take your pretty eyes away from me
britney-spears,It's not that I don't wanna stay
britney-spears,But every time you come too close I move away I wanna believe in everything that you say
britney-spears,'Cause it sounds so good
britney-spears,"But if you really want me, move slow"
britney-spears,There's things about me you just have to know Sometimes I run
britney-spears,Sometimes I hide
britney-spears,Sometimes I'm scared of you
britney-spears,But all I really want is to hold you tight
britney-spears,"Treat you right, be with you day and night Baby all I need is time I don't wanna be so shy"
britney-spears,Every time that I'm alone I wonder why
britney-spears,Hope that you will wait for me
britney-spears,You'll see that you're the only one for me I wanna believe in everything that you say
britney-spears,'Cause it sounds so good
britney-spears,"But if you really want me, move slow"
britney-spears,There's things about me you just have to know Sometimes I run (sometimes)
britney-spears,Sometimes I hide
britney-spears,Sometimes I'm scared of you
britney-spears,But all I really want is to hold you tight
britney-spears,"Treat you right, be with you day and night All I really want is to hold you tight"
britney-spears,"Treat you right, be with you day and night"
britney-spears,Baby all I need is time Just hang around and you'll see
britney-spears,There's nowhere I'd rather be
britney-spears,"If you love me, trust in me"
britney-spears,The way that I trust in you Sometimes I run (sometimes)
britney-spears,Sometimes I hide
britney-spears,Sometimes I'm scared of you
britney-spears,But all I really want is to hold you tight (hold you tight)
britney-spears,"Treat you right, be with you day and night (day and night) Sometimes I run (sometimes)"
britney-spears,Sometimes I hide
britney-spears,Sometimes I'm scared of you
britney-spears,But all I really want is to hold you tight
britney-spears,"Treat you right, be with you day and night All I really want is to hold you tight"
britney-spears,Be with you day and night
britney-spears,"Sometimes I run, (sometimes) sometimes I hide"
britney-spears,Sometimes I'm scared of you
britney-spears,But all I really want is to hold you tight
britney-spears,"Treat you right, be with you day and night One, two, three"
britney-spears,Not only you and me
britney-spears,Got one eighty degrees
britney-spears,And I'm caught in between
britney-spears,Countin'
britney-spears,"One, two, three"
britney-spears,"Peter, Paul and Mary"
britney-spears,Gettin' down with 3P
britney-spears,Everybody loves me
britney-spears,"Oh Babe, pick a night"
britney-spears,To come out and play
britney-spears,If it's alright
britney-spears,What do you say? Merrier the more
britney-spears,Triple fun that way
britney-spears,Twister on the floor
britney-spears,What do you say? Are you in
britney-spears,Livin' in sin is the new thing (yeah)
britney-spears,"Are, you in"
britney-spears,"I am countin' One, two, three"
britney-spears,Not only you and me
britney-spears,Got one eighty degrees
britney-spears,And I'm caught in between
britney-spears,Countin'
britney-spears,"One, two, three"
britney-spears,"Peter, Paul and Mary"
britney-spears,Gettin' down with 3P
britney-spears,Everybody loves me
britney-spears,"Oh One, two, three"
britney-spears,Not only you and me
britney-spears,Got one eighty degrees
britney-spears,And I'm caught in between
britney-spears,Countin'
britney-spears,"One, two, three"
britney-spears,"Peter, Paul and Mary"
britney-spears,Gettin' down with 3P
britney-spears,Everybody loves me
britney-spears,Oh Three is a charm
britney-spears,Two is not the same
britney-spears,I don't see the harm
britney-spears,So are you game? Lets' make a team
britney-spears,Make 'em say my name
britney-spears,Lovin' the extreme
britney-spears,"Now are you game? Are, you in"
britney-spears,Livin' in sin is the new thing
britney-spears,"Are, you in"
britney-spears,"I am countin' One, two, three"
britney-spears,Not only you and me
britney-spears,Got one eighty degrees
britney-spears,And I'm caught in between
britney-spears,Countin'
britney-spears,"One, two, three"
britney-spears,"Peter, Paul and Mary"
britney-spears,Gettin' down with 3P
britney-spears,"Everybody loves me One, two, three"
britney-spears,Not only you and me
britney-spears,Got one eighty degrees
britney-spears,And I'm caught in between
britney-spears,Countin'
britney-spears,"One, two, three"
britney-spears,"Peter, Paul and Mary"
britney-spears,Gettin' down with 3P
britney-spears,Everybody loves me What we do is innocent
britney-spears,Just for fun and nothin' meant
britney-spears,If you don't like the company
britney-spears,Let's just do it you and me
britney-spears,You and me
britney-spears,Or three
britney-spears,Or four
britney-spears,"On the floor! One, two, three"
britney-spears,Not only you and me
britney-spears,Got one eighty degrees
britney-spears,And I'm caught in between
britney-spears,Countin'
britney-spears,"One, two, three"
britney-spears,"Peter, Paul and Mary"
britney-spears,Gettin' down with 3P
britney-spears,Everybody loves me
britney-spears,"Oh One, two, three"
britney-spears,Not only you and me
britney-spears,Got one eighty degrees
britney-spears,And I'm caught in between
britney-spears,Countin'
britney-spears,"One, two, three"
britney-spears,"Peter, Paul and Mary"
britney-spears,Gettin' down with 3P
britney-spears,Everybody loves me
britney-spears,Oh Yeah yeah yeah yeah yeah
britney-spears,Yeah yeah yeah yeah yeah yeah I think I did it again
britney-spears,I made you believe we're more than just friends
britney-spears,Oh baby
britney-spears,It might seem like a crush
britney-spears,But it doesn't mean that I'm serious
britney-spears,'Cause to lose all my senses
britney-spears,That is just so typically me
britney-spears,"Oh baby, baby Oops, I did it again"
britney-spears,"I played with your heart, got lost in the game"
britney-spears,"Oh baby, baby"
britney-spears,"Oops, you think I'm in love"
britney-spears,That I'm sent from above
britney-spears,I'm not that innocent You see my problem is this
britney-spears,I'm dreaming away
britney-spears,"Wishing that heroes, they truly exist"
britney-spears,"I cry, watching the days"
britney-spears,Can't you see I'm a fool in so many ways
britney-spears,But to lose all my senses
britney-spears,That is just so typically me
britney-spears,"Oh baby, oh Oops, I did it again"
britney-spears,"I played with your heart, got lost in the game"
britney-spears,"Oh baby, baby"
britney-spears,"Oops, you think I'm in love"
britney-spears,That I'm sent from above
britney-spears,I'm not that innocent Yeah yeah yeah yeah yeah yeah
britney-spears,Yeah yeah yeah yeah yeah yeah All aboard
britney-spears,"Britney, before you go, there's something I want you to have"
britney-spears,"Oh, it's beautiful, but wait a minute, isn't this?"
britney-spears,"Yeah, yes it is"
britney-spears,But I thought the old lady dropped it into the ocean in the end
britney-spears,"Well baby, I went down and got it for you"
britney-spears,"Aww, you shouldn't have Oops, I did it again to your heart"
britney-spears,"Got lost in this game, oh baby"
britney-spears,"Oops, you think that I'm sent from above"
britney-spears,"I'm not that innocent Oops, I did it again"
britney-spears,"I played with your heart, got lost in the game"
britney-spears,"Oh baby, baby"
britney-spears,"Oops, you think I'm in love"
britney-spears,That I'm sent from above
britney-spears,"I'm not that innocent Oops, I did it again"
britney-spears,"I played with your heart, got lost in the game"
britney-spears,"Oh baby, baby"
britney-spears,"Oops, you think I'm in love"
britney-spears,That I'm sent from above
britney-spears,"I'm not that innocent He is a hustler, he's no good at all"
britney-spears,"He is a loser, he's a bum, bum, bum, bum"
britney-spears,"He lies, he bluffs, he's unreliable"
britney-spears,"He is a sucker with a gun, gun, gun, gun"
britney-spears,I know you told me I should stay away
britney-spears,I know you said he's just a dog astray
britney-spears,He is a bad boy with a tainted heart
britney-spears,And even I know this ain't smart But mama I'm in love with a criminal
britney-spears,"And this type of love isn't rational, it's physical"
britney-spears,"Mama please don't cry, I will be alright"
britney-spears,"All reason aside I just can't deny, I love the guy He is a villain by the devil's law"
britney-spears,"He is a killer just for fun, fun, fun, fun"
britney-spears,That man's a snitch and unpredictable
britney-spears,"He's got no conscience, he got none, none, none, none"
britney-spears,"All I know, should've let go, but no"
britney-spears,'Cause he's a bad boy with a tainted heart
britney-spears,And even I know this ain't smart But mama I'm in love with a criminal
britney-spears,"And this type of love isn't rational, it's physical"
britney-spears,"Mama please don't cry, I will be alright"
britney-spears,"All reason aside I just can't deny, I love that guy And he's got my name,"
britney-spears,Tattooed on his arm his lucky charm
britney-spears,So I guess it's okay he's with me
britney-spears,And I hear people talk
britney-spears,Trying to make remarks keep us apart
britney-spears,But I don't even hear
britney-spears,I don't care 'Cause mama I'm in love with a criminal
britney-spears,"And this type of love isn't rational, it's physical"
britney-spears,"Mama please don't cry, I will be alright"
britney-spears,"All reason aside I just can't deny, I love the guy Mama I'm in love with a criminal"
britney-spears,"And this type of love isn't rational, it's physical"
britney-spears,"Mama please don't cry, I will be alright"
britney-spears,"All reason aside I just can't deny, I love the guy This is a story about a girl named Lucky Early morning, she wakes up"
britney-spears,"Knock, knock, knock on the door"
britney-spears,"It's time for make-up, perfect smile"
britney-spears,It's you they're all waiting for
britney-spears,They go
britney-spears,"Isn't she lovely, this Hollywood girl?"
britney-spears,"And they say She's so lucky, she's a star"
britney-spears,"But she cry, cry, cries in her lonely heart, thinking"
britney-spears,If there's nothing missing in my life
britney-spears,"Then why do these tears come at night? Lost in an image, in a dream"
britney-spears,But there's no one there to wake her up
britney-spears,"And the world is spinning, and she keeps on winning"
britney-spears,But tell me what happens when it stops?
britney-spears,They go
britney-spears,"Isn't she lovely, this Hollywood girl?"
britney-spears,"And they say She's so lucky, she's a star"
britney-spears,"But she cry, cry, cries in her lonely heart, thinking"
britney-spears,If there's nothing missing in my life
